#1.N 2.ctlg 3.ctlg_eps 4.ctlg_perm 5.K 6.alpha0 7.alpha_eps 8.req_eps 9.R_perm 10.hit_opt% 11.hit_unif% 12.improvement%
4 1e+07 0.4 1 1e+04 1 0.4 0.2 2 48.5178 48.0042 0.513685
4 1e+07 0.4 1 1e+01 1 0.4 0.4 1 29.5641 24.7999 4.76414
4 1e+07 0.4 1 1e+02 1 0.4 0.4 1 44.9064 42.6082 2.29819
4 1e+07 0.4 1 1e+03 1 0.4 0.4 1 55.544 54.611 0.933006
4 1e+07 0.4 1 1e+04 1 0.4 0.4 1 64.1556 63.6634 0.492168
4 1e+07 0.4 1 1e+01 1 0.4 0.4 2 15.5343 14.1127 1.42162
4 1e+07 0.4 1 1e+02 1 0.4 0.4 2 25.8246 24.8155 1.00906
4 1e+07 0.4 1 1e+03 1 0.4 0.4 2 34.4423 33.9367 0.505563
4 1e+07 0.4 1 1e+04 1 0.4 0.4 2 43.429 42.7844 0.644574
4 1e+07 0.4 1 1e+01 1 0.4 0 1 22.435 17.5356 4.89931
4 1e+07 0.4 1 1e+02 1 0.4 0 1 35.2795 33.7119 1.56766
4 1e+07 0.4 1 1e+03 1 0.4 0 1 44.899 44.2739 0.625159
4 1e+07 0.4 1 1e+04 1 0.4 0 1 53.6682 53.2239 0.444338
4 1e+07 0.4 1 1e+01 1 0.4 0 2 22.435 15.3834 7.05153
4 1e+07 0.4 1 1e+02 1 0.4 0 2 35.2795 33.7119 1.56766
4 1e+07 0.4 1 1e+03 1 0.4 0 2 44.899 44.2739 0.625159
4 1e+07 0.4 1 1e+04 1 0.4 0 2 53.6682 53.2239 0.444338
4 1e+07 0.4 1 1e+01 1 0 0.2 1 11.018 10.8917 0.126316
4 1e+07 0.4 1 1e+02 1 0 0.2 1 24.9922 24.9385 0.0537123
4 1e+07 0.4 1 1e+03 1 0 0.2 1 39.9245 39.8698 0.0547183
4 1e+07 0.4 1 1e+04 1 0 0.2 1 54.9609 54.9061 0.0547264
4 1e+07 0.4 1 1e+01 1 0 0.2 2 11.1255 10.7957 0.32979
4 1e+07 0.4 1 1e+02 1 0 0.2 2 25.1874 25.0927 0.0947547
4 1e+07 0.4 1 1e+03 1 0 0.2 2 40.2113 40.1164 0.0949765
4 1e+07 0.4 1 1e+04 1 0 0.2 2 55.3407 55.2457 0.0949838
4 1e+07 0.4 1 1e+01 1 0 0.4 1 11.1827 10.9946 0.188151
4 1e+07 0.4 1 1e+02 1 0 0.4 1 25.1223 24.8613 0.260929
4 1e+07 0.4 1 1e+03 1 0 0.4 1 40.008 39.7465 0.261453
4 1e+07 0.4 1 1e+04 1 0 0.4 1 54.9978 54.7363 0.261459
4 1e+07 0.4 1 1e+01 1 0 0.4 2 11.4169 10.6814 0.735525
4 1e+07 0.4 1 1e+02 1 0 0.4 2 25.5095 25.1698 0.339739
4 1e+07 0.4 1 1e+03 1 0 0.4 2 40.58 40.2396 0.340395
4 1e+07 0.4 1 1e+04 1 0 0.4 2 55.7559 55.4155 0.340397
4 1e+07 0.4 1 1e+01 1 0 0 1 10.9459 10.9459 0
4 1e+07 0.4 1 1e+02 1 0 0 1 25.0166 25.0156 0.00106057
4 1e+07 0.4 1 1e+03 1 0 0 1 39.9945 39.9931 0.00142196
4 1e+07 0.4 1 1e+04 1 0 0 1 55.0773 55.0759 0.00142665
4 1e+07 0.4 1 1e+01 1 0 0 2 10.9459 10.6106 0.335268
4 1e+07 0.4 1 1e+02 1 0 0 2 25.0166 25.0156 0.00106057
4 1e+07 0.4 1 1e+03 1 0 0 2 39.9945 39.9931 0.00142196
4 1e+07 0.4 1 1e+04 1 0 0 2 55.0773 55.0759 0.00142665
4 1e+07 0.4 2 1e+01 0.4 0.2 0.2 1 0.0497423 0.0290005 0.0207418
4 1e+07 0.4 2 1e+02 0.4 0.2 0.2 1 0.198897 0.142182 0.0567149
4 1e+07 0.4 2 1e+03 0.4 0.2 0.2 1 0.713809 0.551613 0.162196
4 1e+07 0.4 2 1e+04 0.4 0.2 0.2 1 2.48299 2.04008 0.442912
4 1e+07 0.4 2 1e+01 0.4 0.2 0.2 2 0.0339976 0.0265447 0.00745282
4 1e+07 0.4 2 1e+02 0.4 0.2 0.2 2 0.140056 0.114133 0.025923
4 1e+07 0.4 2 1e+03 0.4 0.2 0.2 2 0.517198 0.453854 0.0633434
4 1e+07 0.4 2 1e+04 0.4 0.2 0.2 2 1.86202 1.72943 0.132594
4 1e+07 0.4 2 1e+01 0.4 0.2 0.4 1 0.0576615 0.0318248 0.0258367
4 1e+07 0.4 2 1e+02 0.4 0.2 0.4 1 0.229391 0.156207 0.0731839
4 1e+07 0.4 2 1e+03 0.4 0.2 0.4 1 0.817957 0.600492 0.217465
4 1e+07 0.4 2 1e+04 0.4 0.2 0.4 1 2.82338 2.1954 0.627982
4 1e+07 0.4 2 1e+01 0.4 0.2 0.4 2 0.0265144 0.0193099 0.00720447
4 1e+07 0.4 2 1e+02 0.4 0.2 0.4 2 0.11319 0.100108 0.0130819
4 1e+07 0.4 2 1e+03 0.4 0.2 0.4 2 0.431301 0.404975 0.0263256
4 1e+07 0.4 2 1e+04 0.4 0.2 0.4 2 1.61066 1.5741 0.0365576
4 1e+07 0.4 2 1e+01 0.4 0.2 0 1 0.0418232 0.0282849 0.0135382
4 1e+07 0.4 2 1e+02 0.4 0.2 0 1 0.168963 0.128157 0.040806
4 1e+07 0.4 2 1e+03 0.4 0.2 0 1 0.612796 0.502734 0.110062
4 1e+07 0.4 2 1e+04 0.4 0.2 0 1 2.15881 1.88475 0.274058
4 1e+07 0.4 2 1e+01 0.4 0.2 0 2 0.0418232 0.0304088 0.0114144
4 1e+07 0.4 2 1e+02 0.4 0.2 0 2 0.168963 0.128157 0.040806
4 1e+07 0.4 2 1e+03 0.4 0.2 0 2 0.612796 0.502734 0.110062
4 1e+07 0.4 2 1e+04 0.4 0.2 0 2 2.15881 1.88475 0.274058
4 1e+07 0.4 2 1e+01 0.4 0.4 0.2 1 0.118255 0.0563253 0.0619296
4 1e+07 0.4 2 1e+02 0.4 0.4 0.2 1 0.401392 0.256243 0.145149
4 1e+07 0.4 2 1e+03 0.4 0.4 0.2 1 1.21375 0.857385 0.356365
4 1e+07 0.4 2 1e+04 0.4 0.4 0.2 1 3.55059 2.72715 0.823443
4 1e+07 0.4 2 1e+01 0.4 0.4 0.2 2 0.0788366 0.0304026 0.048434
4 1e+07 0.4 2 1e+02 0.4 0.4 0.2 2 0.273016 0.187842 0.0851745
4 1e+07 0.4 2 1e+03 0.4 0.4 0.2 2 0.840558 0.645591 0.194967
4 1e+07 0.4 2 1e+04 0.4 0.4 0.2 2 2.5262 2.1339 0.392302
4 1e+07 0.4 2 1e+01 0.4 0.4 0.4 1 0.137964 0.0733572 0.0646069
4 1e+07 0.4 2 1e+02 0.4 0.4 0.4 1 0.466206 0.290443 0.175763
4 1e+07 0.4 2 1e+03 0.4 0.4 0.4 1 1.40369 0.963283 0.440403
4 1e+07 0.4 2 1e+04 0.4 0.4 0.4 1 4.07975 3.02377 1.05598
4 1e+07 0.4 2 1e+01 0.4 0.4 0.4 2 0.0597128 0.038463 0.0212498
4 1e+07 0.4 2 1e+02 0.4 0.4 0.4 2 0.210293 0.153641 0.0566523
4 1e+07 0.4 2 1e+03 0.4 0.4 0.4 2 0.66136 0.539694 0.121666
4 1e+07 0.4 2 1e+04 0.4 0.4 0.4 2 2.05014 1.83727 0.212866
4 1e+07 0.4 2 1e+01 0.4 0.4 0 1 0.0985457 0.0487299 0.0498159
4 1e+07 0.4 2 1e+02 0.4 0.4 0 1 0.336914 0.222042 0.114872
4 1e+07 0.4 2 1e+03 0.4 0.4 0 1 1.02561 0.751488 0.27412
4 1e+07 0.4 2 1e+04 0.4 0.4 0 1 3.03059 2.43052 0.600066
4 1e+07 0.4 2 1e+01 0.4 0.4 0 2 0.0985457 0.0492542 0.0492915
4 1e+07 0.4 2 1e+02 0.4 0.4 0 2 0.336914 0.222042 0.114872
4 1e+07 0.4 2 1e+03 0.4 0.4 0 2 1.02561 0.751488 0.27412
4 1e+07 0.4 2 1e+04 0.4 0.4 0 2 3.03059 2.43052 0.600066
4 1e+07 0.4 2 1e+01 0.4 0 0.2 1 0.0221019 0.0190288 0.0030731
4 1e+07 0.4 2 1e+02 0.4 0 0.2 1 0.107533 0.098467 0.00906637
4 1e+07 0.4 2 1e+03 0.4 0 0.2 1 0.45484 0.419105 0.0357348
4 1e+07 0.4 2 1e+04 0.4 0 0.2 1 1.84047 1.69836 0.142109
4 1e+07 0.4 2 1e+01 0.4 0 0.2 2 0.0185217 0.0185217 0
4 1e+07 0.4 2 1e+02 0.4 0 0.2 2 0.0931564 0.0930277 0.000128725
4 1e+07 0.4 2 1e+03 0.4 0 0.2 2 0.396467 0.395953 0.000513533
4 1e+07 0.4 2 1e+04 0.4 0 0.2 2 1.60659 1.60455 0.00204249
4 1e+07 0.4 2 1e+01 0.4 0 0.4 1 0.0249257 0.0173486 0.00757715
4 1e+07 0.4 2 1e+02 0.4 0 0.4 1 0.118737 0.101187 0.0175505
4 1e+07 0.4 2 1e+03 0.4 0 0.4 1 0.499813 0.430681 0.069132
4 1e+07 0.4 2 1e+04 0.4 0 0.4 1 2.0202 1.74527 0.274923
4 1e+07 0.4 2 1e+01 0.4 0 0.4 2 0.0182798 0.0179146 0.000365163
4 1e+07 0.4 2 1e+02 0.4 0 0.4 2 0.0914453 0.090308 0.00113729
4 1e+07 0.4 2 1e+03 0.4 0 0.4 2 0.388864 0.384377 0.00448647
4 1e+07 0.4 2 1e+04 0.4 0 0.4 2 1.57548 1.55764 0.017842
4 1e+07 0.4 2 1e+01 0.4 0 0 1 0.0198349 0.0187007 0.00113422
4 1e+07 0.4 2 1e+02 0.4 0 0 1 0.0987306 0.0957473 0.0029833
4 1e+07 0.4 2 1e+03 0.4 0 0 1 0.419282 0.407529 0.011753
4 1e+07 0.4 2 1e+04 0.4 0 0 1 1.69819 1.65145 0.0467394
4 1e+07 0.4 2 1e+01 0.4 0 0 2 0.0198349 0.0187007 0.00113422
4 1e+07 0.4 2 1e+02 0.4 0 0 2 0.0987306 0.0957473 0.0029833
4 1e+07 0.4 2 1e+03 0.4 0 0 2 0.419282 0.407529 0.011753
4 1e+07 0.4 2 1e+04 0.4 0 0 2 1.69819 1.65145 0.0467394
4 1e+07 0.4 2 1e+01 0.7 0.2 0.2 1 1.97016 1.45736 0.512793
4 1e+07 0.4 2 1e+02 0.7 0.2 0.2 1 4.71698 3.97014 0.746843
4 1e+07 0.4 2 1e+03 0.7 0.2 0.2 1 9.25621 8.38942 0.866788
4 1e+07 0.4 2 1e+04 0.7 0.2 0.2 1 16.7539 15.8719 0.881971
4 1e+07 0.4 2 1e+01 0.7 0.2 0.2 2 1.3732 1.14666 0.226546
4 1e+07 0.4 2 1e+02 0.7 0.2 0.2 2 3.4387 3.06728 0.37142
4 1e+07 0.4 2 1e+03 0.7 0.2 0.2 2 7.02221 6.66334 0.358875
4 1e+07 0.4 2 1e+04 0.7 0.2 0.2 2 13.3197 13.0778 0.241951
4 1e+07 0.4 2 1e+01 0.7 0.2 0.4 1 2.27003 1.39227 0.877756
4 1e+07 0.4 2 1e+02 0.7 0.2 0.4 1 5.37501 4.42157 0.953443
4 1e+07 0.4 2 1e+03 0.7 0.2 0.4 1 10.4201 9.25246 1.16768
4 1e+07 0.4 2 1e+04 0.7 0.2 0.4 1 18.5853 17.269 1.31631
4 1e+07 0.4 2 1e+01 0.7 0.2 0.4 2 1.08858 0.863213 0.225365
4 1e+07 0.4 2 1e+02 0.7 0.2 0.4 2 2.83288 2.61585 0.217032
4 1e+07 0.4 2 1e+03 0.7 0.2 0.4 2 5.97568 5.80029 0.175388
4 1e+07 0.4 2 1e+04 0.7 0.2 0.4 2 11.7562 11.6807 0.0754924
4 1e+07 0.4 2 1e+01 0.7 0.2 0 1 1.67029 1.10259 0.567702
4 1e+07 0.4 2 1e+02 0.7 0.2 0 1 4.06933 3.51871 0.55062
4 1e+07 0.4 2 1e+03 0.7 0.2 0 1 8.12048 7.52638 0.594105
4 1e+07 0.4 2 1e+04 0.7 0.2 0 1 14.9933 14.4748 0.518404
4 1e+07 0.4 2 1e+01 0.7 0.2 0 2 1.67029 1.1487 0.521586
4 1e+07 0.4 2 1e+02 0.7 0.2 0 2 4.06933 3.51871 0.55062
4 1e+07 0.4 2 1e+03 0.7 0.2 0 2 8.12048 7.52638 0.594105
4 1e+07 0.4 2 1e+04 0.7 0.2 0 2 14.9933 14.4748 0.518404
4 1e+07 0.4 2 1e+01 0.7 0.4 0.2 1 5.35555 3.28029 2.07525
4 1e+07 0.4 2 1e+02 0.7 0.4 0.2 1 10.4439 8.57982 1.86406
4 1e+07 0.4 2 1e+03 0.7 0.4 0.2 1 16.7068 14.9968 1.71006
4 1e+07 0.4 2 1e+04 0.7 0.4 0.2 1 24.7426 23.3333 1.40928
4 1e+07 0.4 2 1e+01 0.7 0.4 0.2 2 3.63549 2.7192 0.916296
4 1e+07 0.4 2 1e+02 0.7 0.4 0.2 2 7.27858 6.13005 1.14853
4 1e+07 0.4 2 1e+03 0.7 0.4 0.2 2 11.9599 10.96 0.999905
4 1e+07 0.4 2 1e+04 0.7 0.4 0.2 2 18.3785 17.6616 0.716895
4 1e+07 0.4 2 1e+01 0.7 0.4 0.4 1 6.21871 3.74132 2.47738
4 1e+07 0.4 2 1e+02 0.7 0.4 0.4 1 12.0404 9.8047 2.23574
4 1e+07 0.4 2 1e+03 0.7 0.4 0.4 1 19.1064 17.0152 2.09125
4 1e+07 0.4 2 1e+04 0.7 0.4 0.4 1 27.9844 26.1691 1.8153
4 1e+07 0.4 2 1e+01 0.7 0.4 0.4 2 2.79624 1.8617 0.934536
4 1e+07 0.4 2 1e+02 0.7 0.4 0.4 2 5.71963 4.90517 0.814469
4 1e+07 0.4 2 1e+03 0.7 0.4 0.4 2 9.63116 8.94155 0.689605
4 1e+07 0.4 2 1e+04 0.7 0.4 0.4 2 15.288 14.8258 0.462203
4 1e+07 0.4 2 1e+01 0.7 0.4 0 1 4.49239 2.69809 1.79429
4 1e+07 0.4 2 1e+02 0.7 0.4 0 1 8.8559 7.35493 1.50096
4 1e+07 0.4 2 1e+03 0.7 0.4 0 1 14.3223 12.9784 1.34396
4 1e+07 0.4 2 1e+04 0.7 0.4 0 1 21.5365 20.4975 1.03901
4 1e+07 0.4 2 1e+01 0.7 0.4 0 2 4.49239 2.80743 1.68496
4 1e+07 0.4 2 1e+02 0.7 0.4 0 2 8.8559 7.35493 1.50096
4 1e+07 0.4 2 1e+03 0.7 0.4 0 2 14.3223 12.9784 1.34396
4 1e+07 0.4 2 1e+04 0.7 0.4 0 2 21.5365 20.4975 1.03901
4 1e+07 0.4 2 1e+01 0.7 0 0.2 1 0.72369 0.687142 0.0365474
4 1e+07 0.4 2 1e+02 0.7 0 0.2 1 2.31687 2.27456 0.0423083
4 1e+07 0.4 2 1e+03 0.7 0 0.2 1 5.63028 5.54618 0.0841002
4 1e+07 0.4 2 1e+04 0.7 0 0.2 1 12.2699 12.1022 0.167712
4 1e+07 0.4 2 1e+01 0.7 0 0.2 2 0.681545 0.673009 0.00853663
4 1e+07 0.4 2 1e+02 0.7 0 0.2 2 2.21253 2.21041 0.00212175
4 1e+07 0.4 2 1e+03 0.7 0 0.2 2 5.39404 5.38975 0.00428729
4 1e+07 0.4 2 1e+04 0.7 0 0.2 2 11.7694 11.7609 0.00855066
4 1e+07 0.4 2 1e+01 0.7 0 0.4 1 0.764789 0.710112 0.0546765
4 1e+07 0.4 2 1e+02 0.7 0 0.4 1 2.41507 2.30664 0.108433
4 1e+07 0.4 2 1e+03 0.7 0 0.4 1 5.83966 5.6244 0.215263
4 1e+07 0.4 2 1e+04 0.7 0 0.4 1 12.7022 12.2729 0.429276
4 1e+07 0.4 2 1e+01 0.7 0 0.4 2 0.687665 0.643781 0.043884
4 1e+07 0.4 2 1e+02 0.7 0 0.4 2 2.2092 2.17833 0.0308638
4 1e+07 0.4 2 1e+03 0.7 0 0.4 2 5.37288 5.31154 0.0613371
4 1e+07 0.4 2 1e+04 0.7 0 0.4 2 11.7125 11.5902 0.122319
4 1e+07 0.4 2 1e+01 0.7 0 0 1 0.694419 0.684412 0.0100071
4 1e+07 0.4 2 1e+02 0.7 0 0 1 2.24906 2.24249 0.00657391
4 1e+07 0.4 2 1e+03 0.7 0 0 1 5.48106 5.46797 0.0130866
4 1e+07 0.4 2 1e+04 0.7 0 0 1 11.9577 11.9316 0.0261002
4 1e+07 0.4 2 1e+01 0.7 0 0 2 0.694419 0.679792 0.0146272
4 1e+07 0.4 2 1e+02 0.7 0 0 2 2.24906 2.24249 0.00657391
4 1e+07 0.4 2 1e+03 0.7 0 0 2 5.48106 5.46797 0.0130866
4 1e+07 0.4 2 1e+04 0.7 0 0 2 11.9577 11.9316 0.0261002
4 1e+07 0.4 2 1e+01 1 0.2 0.2 1 17.8973 15.754 2.14323
4 1e+07 0.4 2 1e+02 1 0.2 0.2 1 32.3397 31.0595 1.28028
4 1e+07 0.4 2 1e+03 1 0.2 0.2 1 45.4226 44.9749 0.447782
4 1e+07 0.4 2 1e+04 1 0.2 0.2 1 57.5494 57.4455 0.103885
4 1e+07 0.4 2 1e+01 1 0.2 0.2 2 13.4598 12.8746 0.58527
4 1e+07 0.4 2 1e+02 1 0.2 0.2 2 25.8493 25.3339 0.515409
4 1e+07 0.4 2 1e+03 1 0.2 0.2 2 37.9478 37.8264 0.12141
4 1e+07 0.4 2 1e+04 1 0.2 0.2 2 50.1921 50.0151 0.177031
4 1e+07 0.4 2 1e+01 1 0.2 0.4 1 20.1652 16.4001 3.76509
4 1e+07 0.4 2 1e+02 1 0.2 0.4 1 35.7075 33.9222 1.78526
4 1e+07 0.4 2 1e+03 1 0.2 0.4 1 49.3022 48.5491 0.753145
4 1e+07 0.4 2 1e+04 1 0.2 0.4 1 61.3908 61.1607 0.230126
4 1e+07 0.4 2 1e+01 1 0.2 0.4 2 11.4235 9.5067 1.91681
4 1e+07 0.4 2 1e+02 1 0.2 0.4 2 22.758 22.4711 0.286888
4 1e+07 0.4 2 1e+03 1 0.2 0.4 2 34.3677 34.2522 0.115447
4 1e+07 0.4 2 1e+04 1 0.2 0.4 2 46.6738 46.2999 0.373931
4 1e+07 0.4 2 1e+01 1 0.2 0 1 15.655 12.8198 2.83519
4 1e+07 0.4 2 1e+02 1 0.2 0 1 29.0502 28.1967 0.853506
4 1e+07 0.4 2 1e+03 1 0.2 0 1 41.6366 41.4006 0.235932
4 1e+07 0.4 2 1e+04 1 0.2 0 1 53.8182 53.7303 0.0879001
4 1e+07 0.4 2 1e+01 1 0.2 0 2 15.655 14.4113 1.24372
4 1e+07 0.4 2 1e+02 1 0.2 0 2 29.0502 28.1967 0.853506
4 1e+07 0.4 2 1e+03 1 0.2 0 2 41.6366 41.4006 0.235932
4 1e+07 0.4 2 1e+04 1 0.2 0 2 53.8182 53.7303 0.0879001
4 1e+07 0.4 2 1e+01 1 0.4 0.2 1 26.0538 21.9558 4.09798
4 1e+07 0.4 2 1e+02 1 0.4 0.2 1 40.0922 38.0923 1.99986
4 1e+07 0.4 2 1e+03 1 0.4 0.2 1 50.0851 49.2122 0.872936
4 1e+07 0.4 2 1e+04 1 0.4 0.2 1 58.3956 57.849 0.546594
4 1e+07 0.4 2 1e+01 1 0.4 0.2 2 18.9514 16.27 2.68132
4 1e+07 0.4 2 1e+02 1 0.4 0.2 2 30.4984 29.14 1.35838
4 1e+07 0.4 2 1e+03 1 0.4 0.2 2 39.4109 38.7493 0.661602
4 1e+07 0.4 2 1e+04 1 0.4 0.2 2 47.6996 47.1298 0.569787
4 1e+07 0.4 2 1e+01 1 0.4 0.4 1 29.6232 22.3787 7.24449
4 1e+07 0.4 2 1e+02 1 0.4 0.4 1 44.9393 42.5685 2.37087
4 1e+07 0.4 2 1e+03 1 0.4 0.4 1 55.4777 54.4436 1.03404
4 1e+07 0.4 2 1e+04 1 0.4 0.4 1 63.8177 63.2085 0.609149
4 1e+07 0.4 2 1e+01 1 0.4 0.4 2 15.5484 13.4272 2.12126
4 1e+07 0.4 2 1e+02 1 0.4 0.4 2 25.7727 24.6638 1.10885
4 1e+07 0.4 2 1e+03 1 0.4 0.4 2 34.1426 33.5179 0.624672
4 1e+07 0.4 2 1e+04 1 0.4 0.4 2 42.4277 41.7703 0.657418
4 1e+07 0.4 2 1e+01 1 0.4 0 1 22.4843 18.4052 4.07914
4 1e+07 0.4 2 1e+02 1 0.4 0 1 35.276 33.6162 1.65982
4 1e+07 0.4 2 1e+03 1 0.4 0 1 44.7279 43.9808 0.747122
4 1e+07 0.4 2 1e+04 1 0.4 0 1 53.023 52.4894 0.533603
4 1e+07 0.4 2 1e+01 1 0.4 0 2 22.4843 19.1129 3.37139
4 1e+07 0.4 2 1e+02 1 0.4 0 2 35.276 33.6162 1.65982
4 1e+07 0.4 2 1e+03 1 0.4 0 2 44.7279 43.9808 0.747122
4 1e+07 0.4 2 1e+04 1 0.4 0 2 53.023 52.4894 0.533603
4 1e+07 0.4 2 1e+01 1 0 0.2 1 11.1255 10.5902 0.535234
4 1e+07 0.4 2 1e+02 1 0 0.2 1 25.1874 25.0927 0.0947547
4 1e+07 0.4 2 1e+03 1 0 0.2 1 40.2113 40.1164 0.0949765
4 1e+07 0.4 2 1e+04 1 0 0.2 1 55.3407 55.2457 0.0949838
4 1e+07 0.4 2 1e+01 1 0 0.2 2 11.018 10.8926 0.125417
4 1e+07 0.4 2 1e+02 1 0 0.2 2 24.9922 24.9385 0.0537123
4 1e+07 0.4 2 1e+03 1 0 0.2 2 39.9245 39.8698 0.0547183
4 1e+07 0.4 2 1e+04 1 0 0.2 2 54.9609 54.9061 0.0547264
4 1e+07 0.4 2 1e+01 1 0 0.4 1 11.4169 11.305 0.111917
4 1e+07 0.4 2 1e+02 1 0 0.4 1 25.5095 25.1698 0.339739
4 1e+07 0.4 2 1e+03 1 0 0.4 1 40.58 40.2396 0.340395
4 1e+07 0.4 2 1e+04 1 0 0.4 1 55.7559 55.4155 0.340397
4 1e+07 0.4 2 1e+01 1 0 0.4 2 11.1827 10.4146 0.768148
4 1e+07 0.4 2 1e+02 1 0 0.4 2 25.1223 24.8613 0.260929
4 1e+07 0.4 2 1e+03 1 0 0.4 2 40.008 39.7465 0.261453
4 1e+07 0.4 2 1e+04 1 0 0.4 2 54.9978 54.7363 0.261459
4 1e+07 0.4 2 1e+01 1 0 0 1 10.9459 10.929 0.0168428
4 1e+07 0.4 2 1e+02 1 0 0 1 25.0166 25.0156 0.00106057
4 1e+07 0.4 2 1e+03 1 0 0 1 39.9945 39.9931 0.00142196
4 1e+07 0.4 2 1e+04 1 0 0 1 55.0773 55.0759 0.00142665
4 1e+07 0.4 2 1e+01 1 0 0 2 10.9459 10.9227 0.0232047
4 1e+07 0.4 2 1e+02 1 0 0 2 25.0166 25.0156 0.00106057
4 1e+07 0.4 2 1e+03 1 0 0 2 39.9945 39.9931 0.00142196
4 1e+07 0.4 2 1e+04 1 0 0 2 55.0773 55.0759 0.00142665
4 1e+07 0 1 1e+01 0.4 0.2 0.2 1 0.0386855 0.0249798 0.0137057
4 1e+07 0 1 1e+02 0.4 0.2 0.2 1 0.15745 0.122031 0.0354185
4 1e+07 0 1 1e+03 0.4 0.2 0.2 1 0.574211 0.480434 0.0937772
4 1e+07 0 1 1e+04 0.4 0.2 0.2 1 2.03558 1.80872 0.226857
4 1e+07 0 1 1e+01 0.4 0.2 0.2 2 0.0269047 0.0203994 0.00650528
4 1e+07 0 1 1e+02 0.4 0.2 0.2 2 0.114795 0.101963 0.012831
4 1e+07 0 1 1e+03 0.4 0.2 0.2 2 0.437594 0.413017 0.0245773
4 1e+07 0 1 1e+04 0.4 0.2 0.2 2 1.63792 1.6082 0.0297241
4 1e+07 0 1 1e+01 0.4 0.2 0.4 1 0.0447911 0.0270475 0.0177436
4 1e+07 0 1 1e+02 0.4 0.2 0.4 1 0.18025 0.132065 0.0481849
4 1e+07 0 1 1e+03 0.4 0.2 0.4 1 0.650701 0.514142 0.136559
4 1e+07 0 1 1e+04 0.4 0.2 0.4 1 2.27739 1.90899 0.368401
4 1e+07 0 1 1e+01 0.4 0.2 0.4 2 0.0216812 0.0191982 0.00248302
4 1e+07 0 1 1e+02 0.4 0.2 0.4 2 0.0967808 0.0919297 0.00485109
4 1e+07 0 1 1e+03 0.4 0.2 0.4 2 0.384764 0.379308 0.0054552
4 1e+07 0 1 1e+04 0.4 0.2 0.4 2 1.51004 1.50794 0.00210137
4 1e+07 0 1 1e+01 0.4 0.2 0 1 0.0327362 0.02551 0.00722625
4 1e+07 0 1 1e+02 0.4 0.2 0 1 0.13537 0.111997 0.0233729
4 1e+07 0 1 1e+03 0.4 0.2 0 1 0.5022 0.446725 0.0554747
4 1e+07 0 1 1e+04 0.4 0.2 0 1 1.81805 1.70846 0.109593
4 1e+07 0 1 1e+01 0.4 0.2 0 2 0.0327362 0.0248598 0.00787639
4 1e+07 0 1 1e+02 0.4 0.2 0 2 0.13537 0.111997 0.0233729
4 1e+07 0 1 1e+03 0.4 0.2 0 2 0.5022 0.446725 0.0554747
4 1e+07 0 1 1e+04 0.4 0.2 0 2 1.81805 1.70846 0.109593
4 1e+07 0 1 1e+01 0.4 0.4 0.2 1 0.0944231 0.058424 0.0359991
4 1e+07 0 1 1e+02 0.4 0.4 0.2 1 0.323494 0.214865 0.108629
4 1e+07 0 1 1e+03 0.4 0.4 0.2 1 0.98662 0.729181 0.257439
4 1e+07 0 1 1e+04 0.4 0.4 0.2 1 2.92361 2.36752 0.556088
4 1e+07 0 1 1e+01 0.4 0.4 0.2 2 0.0632917 0.0398196 0.0234722
4 1e+07 0 1 1e+02 0.4 0.4 0.2 2 0.221733 0.160528 0.0612057
4 1e+07 0 1 1e+03 0.4 0.4 0.2 2 0.693164 0.562771 0.130393
4 1e+07 0 1 1e+04 0.4 0.4 0.2 2 2.13385 1.91313 0.220726
4 1e+07 0 1 1e+01 0.4 0.4 0.4 1 0.11016 0.0658461 0.0443141
4 1e+07 0 1 1e+02 0.4 0.4 0.4 1 0.375047 0.242033 0.133014
4 1e+07 0 1 1e+03 0.4 0.4 0.4 1 1.13717 0.812386 0.324787
4 1e+07 0 1 1e+04 0.4 0.4 0.4 1 3.33948 2.59472 0.744761
4 1e+07 0 1 1e+01 0.4 0.4 0.4 2 0.0481934 0.0228993 0.025294
4 1e+07 0 1 1e+02 0.4 0.4 0.4 2 0.172643 0.133359 0.0392845
4 1e+07 0 1 1e+03 0.4 0.4 0.4 2 0.554795 0.479567 0.075229
4 1e+07 0 1 1e+04 0.4 0.4 0.4 2 1.78223 1.68593 0.0963007
4 1e+07 0 1 1e+01 0.4 0.4 0 1 0.0786859 0.0480741 0.0306118
4 1e+07 0 1 1e+02 0.4 0.4 0 1 0.272303 0.187696 0.0846065
4 1e+07 0 1 1e+03 0.4 0.4 0 1 0.83813 0.645976 0.192154
4 1e+07 0 1 1e+04 0.4 0.4 0 1 2.51911 2.14032 0.378788
4 1e+07 0 1 1e+01 0.4 0.4 0 2 0.0786859 0.0480741 0.0306118
4 1e+07 0 1 1e+02 0.4 0.4 0 2 0.272303 0.187696 0.0846065
4 1e+07 0 1 1e+03 0.4 0.4 0 2 0.83813 0.645976 0.192154
4 1e+07 0 1 1e+04 0.4 0.4 0 2 2.51911 2.14032 0.378788
4 1e+07 0 1 1e+01 0.4 0 0.2 1 0.0186468 0.0177191 0.000927684
4 1e+07 0 1 1e+02 0.4 0 0.2 1 0.0929988 0.0913361 0.00166269
4 1e+07 0 1 1e+03 0.4 0 0.2 1 0.395311 0.388753 0.00655753
