#1e3_noboost	1e6_noboost	1e3_boost	1e6_boost
0.70742	0.65064	0.80000	0.80000
0.70827	0.65063	0.90000	0.70000
0.70938	0.65062	0.80000	0.60000
0.70969	0.65064	0.90000	0.70000
0.71076	0.65064	0.80000	0.80000
0.71180	0.65067	0.70000	0.70000
0.71221	0.65067	0.80000	0.60000
0.71299	0.65067	0.90000	0.70000
0.71339	0.65071	0.90000	0.80000
0.71449	0.65072	0.80000	0.70000
0.71563	0.65071	0.70000	0.60000
0.71617	0.65072	0.60000	0.70000
0.71609	0.65073	0.50000	0.80000
0.71592	0.65073	0.60000	0.70000
0.71641	0.65076	0.70000	0.60000
0.71754	0.65076	0.60000	0.70000
0.71808	0.65075	0.70000	0.80000
0.71828	0.65077	0.80000	0.70000
0.71915	0.65076	0.70000	0.60000
0.71947	0.65076	0.60000	0.70000
0.72013	0.65076	0.50000	0.80000
0.72040	0.65076	0.60000	0.70000
0.71949	0.65077	0.70000	0.60000
0.71880	0.65076	0.60000	0.50000
0.71969	0.65075	0.50000	0.60000
0.71990	0.65074	0.60000	0.70000
0.71952	0.65075	0.70000	0.80000
0.71982	0.65077	0.80000	0.70000
0.72084	0.65077	0.70000	0.60000
0.72094	0.65077	0.60000	0.70000
0.72129	0.65078	0.50000	0.80000
0.72137	0.65077	0.40000	0.70000
0.72145	0.65075	0.50000	0.60000
0.72256	0.65074	0.60000	0.50000
0.72328	0.65072	0.50000	0.60000
0.72369	0.65070	0.40000	0.70000
0.72428	0.65073	0.50000	0.80000
0.72597	0.65073	0.60000	0.70000
0.72686	0.65073	0.70000	0.60000
0.72797	0.65075	0.80000	0.70000
0.72823	0.65074	0.70000	0.80000
0.72899	0.65075	0.80000	0.70000
0.72927	0.65073	0.90000	0.60000
0.72909	0.65072	0.80000	0.50000
0.72887	0.65074	0.70000	0.60000
0.72953	0.65076	0.80000	0.70000
0.73032	0.65077	0.90000	0.80000
0.73104	0.65077	0.80000	0.70000
0.73215	0.65075	0.90000	0.60000
0.73272	0.65075	0.90000	0.70000
0.73242	0.65076	0.90000	0.80000
0.73224	0.65074	0.80000	0.70000
0.73255	0.65077	0.70000	0.60000
0.73351	0.65079	0.80000	0.70000
0.73423	0.65078	0.90000	0.80000
0.73423	0.65079	0.80000	0.70000
0.73514	0.65078	0.90000	0.60000
0.73490	0.65078	0.90000	0.70000
0.73496	0.65077	0.90000	0.80000
0.73483	0.65076	0.90000	0.70000
0.73483	0.65076	0.80000	0.60000
0.73565	0.65076	0.70000	0.70000
0.73605	0.65077	0.80000	0.80000
0.73591	0.65076	0.90000	0.70000
0.73658	0.65077	0.80000	0.60000
0.73733	0.65076	0.70000	0.70000
0.73717	0.65077	0.80000	0.80000
0.73711	0.65080	0.70000	0.70000
0.73829	0.65080	0.60000	0.60000
0.73898	0.65081	0.70000	0.70000
0.73913	0.65080	0.80000	0.80000
0.74059	0.65077	0.70000	0.70000
0.74120	0.65079	0.80000	0.60000
0.74174	0.65079	0.70000	0.70000
0.74244	0.65083	0.60000	0.80000
0.74318	0.65085	0.70000	0.70000
0.74418	0.65085	0.80000	0.60000
0.74523	0.65087	0.90000	0.70000
0.74598	0.65086	0.80000	0.80000
0.74629	0.65086	0.70000	0.70000
0.74661	0.65086	0.80000	0.60000
0.74790	0.65086	0.90000	0.70000
0.74894	0.65084	0.80000	0.80000
0.74996	0.65083	0.70000	0.70000
0.74947	0.65082	0.60000	0.60000
0.75056	0.65081	0.70000	0.70000
0.74976	0.65082	0.80000	0.60000
0.74877	0.65081	0.70000	0.50000
0.74863	0.65081	0.60000	0.60000
0.74813	0.65082	0.50000	0.70000
0.74837	0.65083	0.40000	0.80000
0.74792	0.65085	0.50000	0.70000
0.74798	0.65085	0.60000	0.60000
0.74773	0.65085	0.70000	0.70000
0.74772	0.65085	0.60000	0.60000
0.74792	0.65085	0.70000	0.70000
0.74812	0.65087	0.60000	0.80000
0.74814	0.65088	0.70000	0.70000
0.74776	0.65089	0.80000	0.60000
0.74751	0.65088	0.70000	0.70000
0.74651	0.65088	0.60000	0.80000
0.74584	0.65088	0.50000	0.70000
0.74546	0.65091	0.60000	0.60000
0.74407	0.65093	0.50000	0.70000
0.74369	0.65096	0.40000	0.80000
0.74381	0.65096	0.50000	0.70000
0.74357	0.65097	0.60000	0.60000
0.74291	0.65098	0.70000	0.70000
0.74204	0.65096	0.80000	0.60000
0.74106	0.65096	0.70000	0.50000
0.74146	0.65093	0.60000	0.60000
0.74116	0.65093	0.70000	0.70000
0.74116	0.65092	0.60000	0.80000
0.74088	0.65093	0.50000	0.70000
0.74011	0.65096	0.60000	0.60000
0.73995	0.65095	0.70000	0.70000
0.73996	0.65095	0.60000	0.80000
0.73935	0.65098	0.50000	0.70000
0.73909	0.65098	0.40000	0.60000
0.73860	0.65098	0.50000	0.70000
0.73846	0.65096	0.60000	0.80000
0.73717	0.65097	0.70000	0.70000
0.73720	0.65098	0.80000	0.60000
0.73634	0.65097	0.90000	0.70000
0.73568	0.65097	0.80000	0.80000
0.73591	0.65095	0.70000	0.70000
0.73598	0.65097	0.80000	0.60000
0.73550	0.65098	0.90000	0.70000
0.73457	0.65100	0.80000	0.80000
0.73460	0.65100	0.70000	0.70000
0.73421	0.65100	0.60000	0.60000
0.73371	0.65097	0.70000	0.70000
0.73403	0.65099	0.80000	0.80000
0.73355	0.65100	0.70000	0.70000
0.73254	0.65100	0.60000	0.60000
0.73251	0.65101	0.50000	0.50000
0.73276	0.65100	0.60000	0.60000
0.73290	0.65100	0.70000	0.70000
0.73231	0.65100	0.60000	0.80000
0.73146	0.65102	0.50000	0.70000
0.73124	0.65102	0.60000	0.60000
0.73099	0.65102	0.70000	0.70000
0.73043	0.65101	0.60000	0.80000
0.72976	0.65102	0.50000	0.70000
0.72957	0.65102	0.60000	0.60000
0.72916	0.65104	0.50000	0.70000
0.72936	0.65104	0.40000	0.80000
0.72925	0.65103	0.50000	0.70000
0.72848	0.65103	0.40000	0.60000
0.72862	0.65100	0.30000	0.50000
0.72845	0.65099	0.40000	0.60000
0.72870	0.65099	0.50000	0.70000
0.72886	0.65102	0.40000	0.80000
0.72810	0.65102	0.50000	0.70000
0.72806	0.65104	0.60000	0.60000
0.72783	0.65103	0.50000	0.70000
0.72740	0.65103	0.60000	0.60000
0.72792	0.65103	0.70000	0.70000
0.72799	0.65104	0.60000	0.60000
0.72806	0.65101	0.50000	0.50000
0.72800	0.65100	0.40000	0.60000
0.72858	0.65097	0.50000	0.70000
0.72747	0.65099	0.60000	0.80000
0.72688	0.65101	0.50000	0.70000
0.72661	0.65103	0.40000	0.60000
0.72610	0.65102	0.50000	0.70000
0.72532	0.65101	0.60000	0.80000
0.72484	0.65100	0.50000	0.70000
0.72446	0.65101	0.60000	0.60000
0.72419	0.65101	0.70000	0.70000
0.72347	0.65099	0.60000	0.80000
0.72266	0.65098	0.70000	0.70000
0.72251	0.65098	0.80000	0.60000
0.72324	0.65098	0.70000	0.70000
0.72291	0.65101	0.60000	0.80000
0.72299	0.65104	0.50000	0.70000
0.72263	0.65101	0.60000	0.60000
0.72300	0.65100	0.70000	0.50000
0.72274	0.65097	0.80000	0.60000
0.72226	0.65097	0.70000	0.70000
0.72145	0.65096	0.60000	0.80000
0.71987	0.65096	0.70000	0.70000
0.71991	0.65095	0.80000	0.60000
0.71881	0.65094	0.70000	0.70000
0.71734	0.65095	0.80000	0.80000
0.71706	0.65094	0.90000	0.70000
0.71634	0.65096	0.80000	0.60000
0.71591	0.65094	0.70000	0.70000
0.71627	0.65097	0.80000	0.80000
0.71597	0.65097	0.90000	0.70000
0.71602	0.65098	0.80000	0.60000
0.71524	0.65099	0.70000	0.50000
0.71509	0.65098	0.60000	0.60000
0.71536	0.65098	0.50000	0.70000
0.71520	0.65097	0.60000	0.80000
0.71523	0.65099	0.70000	0.70000
0.71462	0.65099	0.60000	0.60000
0.71395	0.65097	0.70000	0.70000
0.71379	0.65098	0.80000	0.80000
0.71380	0.65097	0.70000	0.70000
0.71380	0.65096	0.60000	0.60000
0.71317	0.65096	0.70000	0.70000
0.71226	0.65097	0.80000	0.80000
0.71194	0.65095	0.70000	0.70000
0.71140	0.65095	0.60000	0.60000
0.71142	0.65096	0.70000	0.50000
0.71128	0.65095	0.60000	0.60000
0.71061	0.65096	0.50000	0.70000
0.71046	0.65096	0.60000	0.80000
0.70946	0.65096	0.70000	0.70000
0.70933	0.65096	0.60000	0.60000
0.70874	0.65095	0.50000	0.70000
0.70811	0.65097	0.60000	0.80000
0.70747	0.65097	0.70000	0.70000
0.70788	0.65095	0.60000	0.60000
0.70755	0.65094	0.70000	0.70000
0.70788	0.65094	0.60000	0.80000
0.70713	0.65096	0.70000	0.70000
0.70689	0.65093	0.80000	0.60000
0.70681	0.65093	0.70000	0.70000
0.70658	0.65094	0.60000	0.80000
0.70589	0.65094	0.70000	0.70000
0.70527	0.65094	0.60000	0.60000
0.70475	0.65093	0.50000	0.70000
0.70414	0.65093	0.60000	0.60000
0.70397	0.65094	0.70000	0.70000
0.70332	0.65094	0.80000	0.80000
0.70351	0.65099	0.70000	0.70000
0.70370	0.65098	0.80000	0.60000
0.70373	0.65097	0.90000	0.70000
0.70449	0.65095	0.80000	0.80000
0.70334	0.65096	0.70000	0.70000
0.70362	0.65095	0.80000	0.60000
0.70272	0.65095	0.70000	0.70000
0.70194	0.65094	0.60000	0.80000
0.70215	0.65094	0.50000	0.70000
0.70213	0.65093	0.60000	0.60000
0.70218	0.65093	0.50000	0.70000
0.70151	0.65092	0.60000	0.80000
0.70081	0.65091	0.50000	0.70000
0.70112	0.65091	0.40000	0.60000
0.70103	0.65094	0.30000	0.70000
0.70033	0.65094	0.40000	0.80000
0.69959	0.65091	0.50000	0.70000
0.69818	0.65089	0.40000	0.60000
0.69800	0.65090	0.50000	0.70000
0.69761	0.65091	0.60000	0.80000
0.69731	0.65092	0.70000	0.70000
0.69729	0.65093	0.60000	0.60000
0.69717	0.65095	0.50000	0.70000
0.69694	0.65095	0.40000	0.80000
0.69682	0.65095	0.50000	0.70000
0.69681	0.65099	0.60000	0.60000
0.69652	0.65099	0.50000	0.70000
0.69696	0.65098	0.40000	0.80000
0.69556	0.65098	0.50000	0.70000
0.69480	0.65098	0.60000	0.60000
0.69458	0.65098	0.70000	0.70000
0.69421	0.65097	0.60000	0.80000
0.69377	0.65099	0.50000	0.70000
0.69345	0.65101	0.60000	0.60000
0.69305	0.65102	0.70000	0.70000
0.69269	0.65102	0.80000	0.60000
0.69233	0.65100	0.70000	0.70000
0.69266	0.65101	0.60000	0.80000
0.69213	0.65101	0.70000	0.70000
0.69170	0.65099	0.80000	0.60000
0.69073	0.65098	0.70000	0.70000
0.69013	0.65099	0.60000	0.80000
0.68953	0.65101	0.50000	0.70000
0.68899	0.65098	0.40000	0.60000
0.68967	0.65101	0.50000	0.70000
0.68941	0.65100	0.60000	0.80000
0.68933	0.65100	0.70000	0.70000
0.68881	0.65103	0.60000	0.60000
0.68829	0.65102	0.50000	0.70000
0.68801	0.65104	0.60000	0.80000
0.68730	0.65103	0.50000	0.70000
0.68668	0.65104	0.40000	0.60000
0.68638	0.65107	0.30000	0.50000
0.68681	0.65106	0.40000	0.60000
0.68640	0.65106	0.50000	0.70000
0.68535	0.65106	0.60000	0.80000
0.68549	0.65107	0.50000	0.70000
0.68555	0.65107	0.60000	0.60000
0.68489	0.65107	0.50000	0.70000
0.68413	0.65107	0.40000	0.80000
0.68434	0.65108	0.50000	0.70000
0.68443	0.65108	0.60000	0.60000
0.68451	0.65109	0.50000	0.70000
0.68408	0.65107	0.60000	0.80000
0.68412	0.65110	0.70000	0.70000
0.68311	0.65110	0.80000	0.60000
0.68290	0.65111	0.70000	0.70000
0.68196	0.65112	0.80000	0.80000
0.68180	0.65112	0.90000	0.70000
0.68211	0.65114	0.80000	0.60000
0.68187	0.65116	0.70000	0.70000
0.68183	0.65116	0.60000	0.80000
0.68147	0.65117	0.70000	0.70000
0.68141	0.65118	0.60000	0.60000
0.68127	0.65118	0.50000	0.70000
0.68051	0.65118	0.60000	0.80000
0.68032	0.65117	0.70000	0.70000
0.68028	0.65117	0.60000	0.60000
0.67999	0.65117	0.50000	0.70000
0.68022	0.65117	0.40000	0.80000
0.67984	0.65118	0.50000	0.70000
0.67982	0.65120	0.60000	0.60000
0.67896	0.65119	0.50000	0.70000
0.67820	0.65120	0.60000	0.80000
0.67770	0.65119	0.70000	0.70000
0.67791	0.65119	0.80000	0.60000
0.67758	0.65119	0.70000	0.70000
0.67689	0.65118	0.80000	0.80000
0.67676	0.65119	0.90000	0.70000
0.67651	0.65121	0.80000	0.60000
0.67736	0.65121	0.70000	0.70000
0.67742	0.65123	0.80000	0.80000
0.67694	0.65123	0.90000	0.70000
0.67544	0.65125	0.80000	0.60000
0.67437	0.65125	0.70000	0.50000
0.67470	0.65125	0.80000	0.60000
0.67330	0.65125	0.70000	0.70000
0.67314	0.65123	0.60000	0.80000
0.67305	0.65123	0.50000	0.70000
0.67231	0.65122	0.60000	0.60000
0.67169	0.65122	0.70000	0.50000
0.67175	0.65124	0.60000	0.60000
0.67177	0.65123	0.50000	0.70000
0.67116	0.65124	0.60000	0.80000
0.67134	0.65122	0.70000	0.70000
0.67057	0.65121	0.80000	0.60000
0.67009	0.65123	0.70000	0.70000
0.66901	0.65122	0.60000	0.80000
0.66819	0.65123	0.50000	0.70000
0.66744	0.65121	0.60000	0.60000
0.66691	0.65120	0.70000	0.70000
0.66652	0.65119	0.60000	0.80000
0.66668	0.65118	0.70000	0.70000
0.66630	0.65115	0.80000	0.60000
0.66623	0.65117	0.90000	0.70000
0.66583	0.65119	0.80000	0.80000
0.66554	0.65121	0.70000	0.70000
0.66532	0.65124	0.80000	0.60000
0.66461	0.65123	0.90000	0.70000
0.66362	0.65123	0.80000	0.80000
0.66301	0.65123	0.70000	0.70000
0.66277	0.65124	0.60000	0.60000
0.66208	0.65125	0.70000	0.70000
0.66190	0.65125	0.80000	0.80000
0.66181	0.65127	0.70000	0.70000
0.66162	0.65127	0.60000	0.60000
0.66180	0.65127	0.70000	0.50000
0.66103	0.65127	0.60000	0.60000
0.66052	0.65127	0.50000	0.70000
0.65979	0.65126	0.60000	0.80000
0.66008	0.65125	0.70000	0.70000
0.65962	0.65125	0.80000	0.60000
0.65930	0.65124	0.70000	0.50000
0.65907	0.65128	0.80000	0.60000
0.65890	0.65126	0.70000	0.70000
0.65956	0.65125	0.60000	0.80000
0.65869	0.65123	0.70000	0.70000
0.65794	0.65126	0.80000	0.60000
0.65807	0.65125	0.90000	0.70000
0.65780	0.65123	0.80000	0.80000
0.65846	0.65123	0.70000	0.70000
0.65816	0.65127	0.60000	0.60000
0.65880	0.65126	0.70000	0.70000
0.65947	0.65126	0.80000	0.80000
0.65840	0.65128	0.70000	0.70000
0.65761	0.65128	0.60000	0.60000
0.65776	0.65130	0.70000	0.70000
0.65797	0.65131	0.60000	0.80000
0.65742	0.65132	0.50000	0.70000
0.65770	0.65133	0.60000	0.60000
0.65681	0.65135	0.50000	0.50000
0.65657	0.65135	0.40000	0.60000
0.65607	0.65138	0.50000	0.70000
0.65580	0.65138	0.60000	0.80000
0.65584	0.65140	0.70000	0.70000
0.65664	0.65141	0.80000	0.60000
0.65605	0.65141	0.90000	0.50000
0.65539	0.65139	0.80000	0.60000
0.65453	0.65140	0.70000	0.70000
0.65380	0.65138	0.80000	0.80000
0.65349	0.65138	0.70000	0.70000
0.65351	0.65135	0.80000	0.60000
0.65290	0.65134	0.90000	0.70000
0.65190	0.65137	0.80000	0.80000
0.65210	0.65136	0.70000	0.70000
0.65118	0.65138	0.60000	0.60000
0.65104	0.65137	0.70000	0.70000
0.65140	0.65136	0.60000	0.60000
0.65132	0.65133	0.50000	0.70000
0.65142	0.65133	0.40000	0.80000
0.65124	0.65135	0.50000	0.70000
0.65157	0.65135	0.60000	0.60000
0.65092	0.65134	0.70000	0.70000
0.65085	0.65134	0.60000	0.80000
0.65002	0.65136	0.70000	0.70000
0.64963	0.65137	0.80000	0.60000
0.65051	0.65135	0.70000	0.70000
0.65108	0.65135	0.80000	0.60000
0.65191	0.65134	0.90000	0.50000
0.65187	0.65132	0.80000	0.60000
0.65196	0.65133	0.70000	0.70000
0.65214	0.65137	0.80000	0.80000
0.65357	0.65139	0.90000	0.70000
0.65414	0.65137	0.80000	0.60000
0.65524	0.65138	0.70000	0.70000
0.65547	0.65138	0.80000	0.60000
0.65672	0.65133	0.70000	0.70000
0.65724	0.65131	0.60000	0.80000
0.65817	0.65131	0.70000	0.70000
0.65859	0.65128	0.80000	0.60000
0.65857	0.65128	0.70000	0.70000
0.65899	0.65126	0.80000	0.80000
0.65929	0.65127	0.90000	0.70000
0.66104	0.65126	0.80000	0.60000
0.66247	0.65126	0.90000	0.70000
0.66292	0.65124	0.80000	0.80000
0.66330	0.65124	0.70000	0.70000
0.66344	0.65122	0.80000	0.60000
0.66344	0.65121	0.70000	0.70000
0.66389	0.65120	0.60000	0.80000
0.66391	0.65120	0.50000	0.70000
0.66515	0.65119	0.60000	0.60000
0.66603	0.65121	0.50000	0.50000
0.66689	0.65121	0.40000	0.60000
0.66773	0.65121	0.50000	0.70000
0.66885	0.65121	0.60000	0.60000
0.66934	0.65122	0.50000	0.50000
0.66993	0.65125	0.60000	0.60000
0.67091	0.65125	0.70000	0.70000
0.67165	0.65126	0.80000	0.80000
0.67238	0.65124	0.90000	0.70000
0.67314	0.65125	0.80000	0.60000
0.67507	0.65126	0.70000	0.70000
0.67553	0.65128	0.60000	0.60000
0.67680	0.65128	0.50000	0.50000
0.67817	0.65130	0.60000	0.60000
0.67927	0.65129	0.70000	0.70000
0.68012	0.65128	0.60000	0.80000
0.68178	0.65131	0.50000	0.70000
0.68273	0.65130	0.40000	0.60000
0.68384	0.65127	0.50000	0.70000
0.68445	0.65128	0.60000	0.80000
0.68511	0.65127	0.70000	0.70000
0.68460	0.65129	0.80000	0.60000
0.68538	0.65130	0.70000	0.70000
0.68685	0.65130	0.60000	0.80000
0.68675	0.65131	0.50000	0.70000
0.68740	0.65130	0.60000	0.60000
0.68794	0.65129	0.50000	0.70000
0.68769	0.65132	0.40000	0.80000
0.68878	0.65132	0.50000	0.70000
0.68940	0.65132	0.60000	0.60000
0.69062	0.65132	0.70000	0.70000
0.69079	0.65134	0.60000	0.80000
0.69151	0.65136	0.50000	0.70000
0.69178	0.65136	0.60000	0.60000
0.69218	0.65136	0.50000	0.70000
0.69269	0.65138	0.40000	0.80000
0.69352	0.65136	0.50000	0.70000
0.69463	0.65139	0.60000	0.60000
0.69564	0.65138	0.70000	0.70000
0.69623	0.65137	0.80000	0.80000
0.69635	0.65137	0.70000	0.70000
0.69803	0.65137	0.80000	0.60000
0.69878	0.65139	0.90000	0.70000
0.69966	0.65139	0.80000	0.80000
0.69960	0.65140	0.70000	0.70000
0.69987	0.65138	0.60000	0.60000
0.70031	0.65138	0.50000	0.70000
0.70100	0.65137	0.40000	0.80000
0.70195	0.65136	0.50000	0.70000
0.70329	0.65136	0.60000	0.60000
0.70412	0.65135	0.70000	0.50000
0.70511	0.65134	0.80000	0.60000
0.70566	0.65133	0.70000	0.70000
0.70562	0.65132	0.80000	0.60000
0.70557	0.65134	0.90000	0.50000
0.70618	0.65135	0.90000	0.60000
0.70745	0.65136	0.80000	0.70000
0.70846	0.65135	0.70000	0.80000
0.70930	0.65136	0.80000	0.70000
0.70961	0.65135	0.70000	0.60000
0.71058	0.65137	0.60000	0.70000
0.71071	0.65136	0.70000	0.80000
0.71183	0.65137	0.80000	0.70000
0.71224	0.65138	0.90000	0.60000
0.71376	0.65139	0.80000	0.50000
0.71459	0.65139	0.70000	0.60000
0.71615	0.65143	0.80000	0.70000
0.71720	0.65142	0.90000	0.80000
0.71817	0.65141	0.80000	0.70000
0.71895	0.65142	0.70000	0.60000
0.71949	0.65142	0.80000	0.70000
0.71988	0.65141	0.70000	0.80000
0.72036	0.65143	0.60000	0.70000
0.72030	0.65143	0.50000	0.60000
0.72165	0.65140	0.40000	0.70000
0.72310	0.65141	0.50000	0.80000
0.72335	0.65142	0.60000	0.70000
0.72397	0.65144	0.50000	0.60000
0.72463	0.65145	0.60000	0.70000
0.72522	0.65145	0.70000	0.80000
0.72562	0.65142	0.60000	0.70000
0.72600	0.65142	0.50000	0.60000
0.72670	0.65140	0.40000	0.70000
0.72776	0.65139	0.50000	0.80000
0.72921	0.65139	0.60000	0.70000
0.73085	0.65144	0.70000	0.60000
0.73191	0.65143	0.80000	0.70000
0.73320	0.65142	0.70000	0.80000
0.73433	0.65144	0.80000	0.70000
0.73438	0.65143	0.70000	0.60000
0.73460	0.65145	0.60000	0.70000
0.73528	0.65144	0.50000	0.80000
0.73534	0.65144	0.60000	0.70000
0.73599	0.65144	0.50000	0.60000
0.73738	0.65145	0.60000	0.70000
0.73816	0.65144	0.70000	0.80000
0.73811	0.65144	0.80000	0.70000
0.73859	0.65146	0.70000	0.60000
0.73931	0.65147	0.80000	0.70000
0.74007	0.65146	0.90000	0.80000
0.74014	0.65147	0.80000	0.70000
0.74163	0.65146	0.90000	0.60000
0.74206	0.65149	0.90000	0.50000
0.74252	0.65148	0.80000	0.60000
0.74401	0.65150	0.70000	0.70000
0.74483	0.65151	0.80000	0.60000
0.74524	0.65153	0.70000	0.70000
0.74527	0.65154	0.60000	0.80000
0.74647	0.65152	0.70000	0.70000
0.74736	0.65153	0.80000	0.60000
0.74831	0.65155	0.70000	0.70000
0.74905	0.65153	0.80000	0.80000
0.74970	0.65153	0.90000	0.70000
0.74919	0.65155	0.80000	0.60000
0.74943	0.65158	0.90000	0.70000
0.75106	0.65158	0.80000	0.80000
0.74995	0.65159	0.70000	0.70000
0.74980	0.65156	0.60000	0.60000
0.75048	0.65155	0.70000	0.70000
0.75072	0.65154	0.80000	0.80000
0.75168	0.65155	0.70000	0.70000
0.75267	0.65155	0.60000	0.60000
0.75322	0.65156	0.50000	0.70000
0.75459	0.65159	0.60000	0.80000
0.75403	0.65156	0.70000	0.70000
0.75554	0.65159	0.80000	0.60000
0.75628	0.65160	0.70000	0.70000
0.75816	0.65161	0.60000	0.80000
0.75828	0.65158	0.70000	0.70000
0.75945	0.65160	0.80000	0.60000
0.76019	0.65159	0.70000	0.70000
0.76057	0.65159	0.60000	0.80000
0.76140	0.65158	0.70000	0.70000
0.76238	0.65157	0.80000	0.60000
0.76293	0.65157	0.90000	0.70000
0.76403	0.65157	0.80000	0.80000
0.76499	0.65159	0.90000	0.70000
0.76666	0.65159	0.90000	0.60000
0.76772	0.65160	0.90000	0.70000
0.76817	0.65159	0.80000	0.80000
0.76852	0.65157	0.70000	0.70000
0.76940	0.65159	0.80000	0.60000
0.76936	0.65157	0.90000	0.70000
0.76987	0.65156	0.80000	0.60000
0.77076	0.65156	0.70000	0.50000
0.77124	0.65156	0.80000	0.60000
0.77261	0.65156	0.90000	0.70000
0.77279	0.65156	0.80000	0.80000
0.77336	0.65158	0.70000	0.70000
0.77401	0.65160	0.80000	0.60000
0.77452	0.65159	0.90000	0.70000
0.77512	0.65158	0.80000	0.80000
0.77596	0.65158	0.70000	0.70000
0.77654	0.65159	0.80000	0.60000
0.77730	0.65160	0.70000	0.70000
0.77752	0.65162	0.60000	0.80000
0.77886	0.65162	0.70000	0.70000
0.77986	0.65162	0.60000	0.60000
0.78027	0.65160	0.50000	0.70000
0.78133	0.65160	0.60000	0.80000
0.78216	0.65158	0.70000	0.70000
0.78350	0.65158	0.60000	0.60000
0.78459	0.65159	0.50000	0.70000
0.78562	0.65160	0.60000	0.80000
0.78643	0.65159	0.50000	0.70000
0.78676	0.65158	0.40000	0.60000
0.78725	0.65156	0.50000	0.70000
0.78824	0.65154	0.60000	0.80000
0.78834	0.65153	0.70000	0.70000
0.78872	0.65152	0.80000	0.60000
0.78875	0.65155	0.70000	0.70000
0.79009	0.65155	0.60000	0.80000
0.78993	0.65157	0.70000	0.70000
0.79115	0.65159	0.80000	0.60000
0.79183	0.65159	0.70000	0.70000
0.79169	0.65159	0.60000	0.80000
0.79294	0.65156	0.70000	0.70000
0.79272	0.65158	0.80000	0.60000
0.79337	0.65159	0.70000	0.70000
0.79370	0.65159	0.60000	0.80000
0.79458	0.65159	0.70000	0.70000
0.79525	0.65161	0.80000	0.60000
0.79572	0.65163	0.90000	0.70000
0.79644	0.65162	0.80000	0.60000
0.79769	0.65162	0.70000	0.70000
0.79830	0.65160	0.60000	0.80000
0.79959	0.65162	0.70000	0.70000
0.80031	0.65163	0.60000	0.60000
0.80094	0.65162	0.50000	0.70000
0.80121	0.65161	0.60000	0.60000
0.80142	0.65161	0.50000	0.50000
0.80272	0.65162	0.40000	0.60000
0.80347	0.65166	0.50000	0.70000
0.80383	0.65165	0.40000	0.80000
0.80412	0.65168	0.50000	0.70000
0.80484	0.65168	0.60000	0.60000
0.80550	0.65165	0.50000	0.70000
0.80627	0.65166	0.40000	0.80000
0.80635	0.65166	0.50000	0.70000
0.80701	0.65166	0.60000	0.60000
0.80720	0.65167	0.50000	0.70000
0.80796	0.65167	0.40000	0.80000
0.80718	0.65168	0.50000	0.70000
0.80751	0.65165	0.60000	0.60000
0.80828	0.65170	0.50000	0.70000
0.80900	0.65168	0.60000	0.80000
0.81036	0.65167	0.70000	0.70000
0.81088	0.65167	0.80000	0.60000
0.81224	0.65167	0.70000	0.70000
0.81261	0.65168	0.80000	0.80000
0.81327	0.65171	0.70000	0.70000
0.81349	0.65173	0.80000	0.60000
0.81426	0.65172	0.70000	0.70000
0.81495	0.65170	0.80000	0.80000
0.81549	0.65169	0.90000	0.70000
0.81573	0.65168	0.80000	0.60000
0.81626	0.65168	0.70000	0.70000
0.81683	0.65168	0.80000	0.80000
0.81698	0.65169	0.70000	0.70000
0.81871	0.65170	0.80000	0.60000
0.81969	0.65171	0.90000	0.70000
0.82031	0.65171	0.80000	0.80000
0.82137	0.65171	0.70000	0.70000
0.82227	0.65170	0.80000	0.60000
0.82403	0.65170	0.90000	0.70000
0.82448	0.65170	0.80000	0.80000
0.82519	0.65170	0.70000	0.70000
0.82494	0.65170	0.80000	0.60000
0.82540	0.65171	0.70000	0.70000
0.82645	0.65168	0.60000	0.80000
0.82661	0.65170	0.70000	0.70000
0.82731	0.65169	0.80000	0.60000
0.82833	0.65171	0.70000	0.70000
0.82916	0.65173	0.60000	0.80000
0.82965	0.65171	0.70000	0.70000
0.82988	0.65172	0.60000	0.60000
0.83025	0.65173	0.50000	0.70000
0.83068	0.65173	0.60000	0.80000
0.83177	0.65175	0.70000	0.70000
0.83134	0.65175	0.80000	0.60000
0.83228	0.65179	0.70000	0.70000
0.83326	0.65179	0.60000	0.80000
0.83373	0.65180	0.70000	0.70000
0.83461	0.65182	0.60000	0.60000
0.83609	0.65183	0.70000	0.70000
0.83712	0.65185	0.80000	0.80000
0.83806	0.65184	0.90000	0.70000
0.83861	0.65184	0.80000	0.60000
0.83994	0.65187	0.70000	0.70000
0.84062	0.65187	0.60000	0.80000
0.84185	0.65188	0.50000	0.70000
0.84279	0.65189	0.60000	0.60000
0.84342	0.65187	0.70000	0.70000
0.84416	0.65186	0.60000	0.80000
0.84518	0.65185	0.50000	0.70000
0.84476	0.65184	0.60000	0.60000
0.84501	0.65185	0.50000	0.70000
0.84604	0.65188	0.60000	0.80000
0.84714	0.65188	0.70000	0.70000
0.84743	0.65187	0.80000	0.60000
0.84896	0.65187	0.70000	0.70000
0.84895	0.65184	0.60000	0.80000
0.84956	0.65184	0.70000	0.70000
0.85002	0.65185	0.80000	0.60000
0.84911	0.65188	0.90000	0.70000
0.84770	0.65189	0.80000	0.80000
0.84604	0.65190	0.70000	0.70000
0.84614	0.65191	0.80000	0.60000
0.84530	0.65191	0.90000	0.70000
